date,Close,High,Low,Open,Volume,news_count,avg_sentiment,max_sentiment,min_sentiment,high_impact_count,medium_impact_count,negative_count,daily_return,price_range,Target
2018-12-27,37.04924392700195,37.196351942081705,35.60666362348881,36.97569172966579,212468400,3.0,-0.1953,0.0,-0.5859,1.0,0.0,1.0,-0.6489982641618486,1.5896883185928985,37.0682258605957
2018-12-28,37.0682258605957,37.611569368803295,36.66961900113825,37.369555992471305,169165600,8.0,-0.0596,0.3818,-0.5859,1.0,5.0,3.0,0.05123433458222859,0.9419503676650436,37.42649841308594
2018-12-31,37.42649841308594,37.810869799996105,37.12753967179389,37.61393775275985,140014000,12.0,0.5861000000000001,0.6249,-0.7906,5.0,4.0,4.0,0.9665219852647011,0.6833301282022148,37.46920776367188
2019-01-02,37.46920776367188,37.689867977237725,36.59369187126671,36.750288975035055,148158800,87.0,0.1663,0.8074,-0.743,20.0,33.0,18.0,0.11411527232536578,1.0961761059710184,33.736995697021484
2019-01-03,33.736995697021484,34.574547927015324,33.69191438723821,34.16170203892372,365248800,61.0,0.0513,0.872,-0.5719,11.0,26.0,14.0,-9.960744540398181,0.8826335397771174,35.17720413208008
2019-01-04,35.17720413208008,35.24601358953824,34.11899533904399,34.29219923540596,234428400,54.0,0.0573,0.8176,-0.7783,14.0,21.0,15.0,4.268929124550791,1.1270182504942454,35.09889602661133
2019-01-07,35.09889602661133,35.31243844078,34.6172444372352,35.28159258063865,219111200,95.0,-0.1625,0.8957,-0.872,29.0,45.0,39.0,-0.2226103733961482,0.695194003544799,35.76799392700195
2019-01-08,35.76799392700195,36.0218713099174,35.23888962424999,35.485645667649806,164101200,58.0,0.0907,0.6597,-0.765,10.0,22.0,8.0,1.9063217825521672,0.7829816856674086,36.37540054321289
2019-01-09,36.37540054321289,36.664866551777166,35.502259784558376,35.89612022438251,180396400,49.0,0.0731,0.765,-0.7096,9.0,21.0,13.0,1.6981847443012343,1.16260676721879,36.49164962768555
2019-01-10,36.49164962768555,36.53198456588716,35.794084368468795,36.18320193627879,143122800,62.0,0.0401,0.7579,-0.7579,8.0,35.0,20.0,0.31958159288048016,0.7379001974183623,36.13339614868164
2019-01-11,36.13339614868164,36.46794354601697,35.94832814598715,36.27338645464408,108092800,41.0,-0.0639,0.6841,-0.7645,9.0,17.0,14.0,-0.9817409809067867,0.5196154000298208,35.59005355834961
2019-01-14,35.59005355834961,35.891383692191056,35.40498556947879,35.79173197667657,129756800,80.0,-0.004699999999999996,0.8246,-0.8834,19.0,35.0,29.0,-1.503713041797361,0.48639812271226646,36.31847381591797
2019-01-15,36.31847381591797,36.394397399203584,35.60192621779174,35.65412526522925,114843600,51.0,0.2592,0.8531,-0.5023,17.0,18.0,6.0,2.0466961545144047,0.792471181411841,36.762149810791016
2019-01-16,36.762149810791016,36.98518137158213,36.30185124837653,36.32083304295525,122278800,49.0,0.132,0.8074,-0.6124,7.0,23.0,7.0,1.221626209079818,0.6833301232056002,36.98042678833008
2019-01-17,36.98042678833008,37.40750802029229,36.3635312732284,36.58656278438679,119284800,45.0,0.0367,0.8591,-0.7351,13.0,18.0,13.0,0.59375465978595,1.043976747063887,37.20821380615234
2019-01-18,37.20821380615234,37.45971625451414,37.00890676859886,37.369553633249645,135004000,47.0,-0.0219,0.7269,-0.6597,12.0,19.0,17.0,0.6159664384785879,0.45080948591527914,36.37303161621094
2019-01-22,36.37303161621094,37.18685568376456,36.21168817452131,37.11093212681015,121576000,103.0,0.2145,0.802,-0.8316,25.0,41.0,25.0,-2.244617799426063,0.9751675092432492,36.52013397216797
2019-01-23,36.52013397216797,36.80959998409829,35.99340097474768,36.57470436511674,92522400,38.0,0.1419,0.802,-0.8402,11.0,12.0,6.0,0.40442698730525084,0.816199009350612,36.23067092895508
2019-01-24,36.23067092895508,36.65300590810053,36.00289663164888,36.565218274806185,101766000,50.0,0.0905,0.7003,-0.6249,12.0,22.0,13.0,-0.79261221613669,0.6501092764516514,37.43124008178711
2019-01-25,37.43124008178711,37.51903133240946,36.61504465459194,36.890271619149736,134142000,41.0,0.1075,0.765,-0.8074,11.0,19.0,12.0,3.313681811706526,0.903986677817521,37.0848388671875
2019-01-28,37.0848388671875,37.09195658871479,36.45845402993215,36.96383036040819,104768400,61.0,-0.0403,0.7717,-0.7351,9.0,28.0,15.0,-0.9254334450120361,0.633502558782638,36.70046615600586
2019-01-29,36.70046615600586,37.51904038821024,36.565225817907695,37.07297716838964,166348800,47.0,-0.0102,0.802,-0.9136,13.0,20.0,16.0,-1.036468602595797,0.9538145703025478,39.2083625793457
2019-01-30,39.2083625793457,39.42190138123713,38.01728150422006,38.73382869033698,244439200,42.0,0.1184,0.7351,-0.7906,16.0,14.0,10.0,6.833418444003714,1.404619877017069,39.490718841552734
2019-01-31,39.490718841552734,40.09812176355808,39.044655736777,39.41242029951825,162958400,52.0,0.0788,0.7845,-0.6555,13.0,19.0,12.0,0.7201429583692187,1.0534660267810807,39.50969696044922
2019-02-01,39.50969696044922,40.09337168073329,39.369706696277575,39.61409500678469,130672400,65.0,0.1851,0.8126,-0.5574,18.0,30.0,14.0,0.048057162424997024,0.7236649844557164,40.631980895996094
2019-02-04,40.631980895996094,40.729261252002615,39.69003045070155,39.72087632465673,125982000,72.0,-0.062,0.7717,-0.8316,14.0,29.0,22.0,2.840527824524508,1.0392308013010663,41.3271598815918
2019-02-05,41.3271598815918,41.54070233089087,40.89296450420444,41.013969357855885,144406400,34.0,0.0425,0.891,-0.7096,12.0,14.0,14.0,1.7109158113042033,0.6477378266864307,41.34140396118164
2019-02-06,41.34140396118164,41.6569695100412,41.01160297138825,41.43868068103189,112958400,57.0,0.1299,0.836,-0.6249,19.0,17.0,11.0,0.034466630735474624,0.6453665386529508,40.55842208862305
2019-02-07,40.55842208862305,41.27022309791329,40.41606043860214,40.904829885716296,126966800,107.0,0.112,0.875,-0.7579,18.0,70.0,31.0,-1.8939411764868685,0.8541626593111502,40.6060791015625
2019-02-08,40.6060791015625,40.66565025089197,40.131891443963546,40.26771540968325,95280000,58.0,-0.0167,0.6428,-0.7096,13.0,30.0,22.0,0.11750213762093953,0.5337588069284251,40.372554779052734
2019-02-11,40.372554779052734,40.796704677929405,40.32966529975781,40.75857827237781,83973600,63.0,0.33649999999999997,0.9062,-0.7269,14.0,34.0,19.0,-0.5750969502021697,0.4670393781715987,40.7204475402832
2019-02-12,40.7204475402832,40.74665898682319,40.43688833751438,40.532204341266045,89134000,44.0,0.034,0.8074,-0.5719,8.0,23.0,14.0,0.8617060850728553,0.3097706493088097,40.55126953125
2019-02-13,40.55126953125,41.09932481206212,40.48931684716783,40.83959548318567,89960800,52.0,0.0631,0.765,-0.6369,15.0,19.0,15.0,-0.41546205715407014,0.6100079648942938,40.69902038574219
2019-02-14,40.69902038574219,40.808629292492725,40.36065660709454,40.4392909806862,87342800,34.0,-0.0413,0.8316,-0.7717,9.0,15.0,15.0,0.36435568158557086,0.44797268539818447,40.60845565795898
2019-02-15,40.60845565795898,40.91345961424227,40.44880543364929,40.80623228578758,98507200,30.0,0.11,0.802,-0.7579,11.0,12.0,7.0,-0.22252311462253038,0.46465418059298,40.729976654052734
2019-02-19,40.729976654052734,40.85150410234934,40.38684995398096,40.43927284620034,75891200,120.0,-0.2543,0.8126,-0.9001,30.0,53.0,45.0,0.2992504741310853,0.4646541483683748,40.992095947265625
2019-02-20,40.992095947265625,41.29948509114437,40.7442815842349,40.791937772979175,104457600,39.0,0.0556,0.8625,-0.7906,14.0,16.0,13.0,0.6435537526555679,0.5552035069094714,40.76094818115234
2019-02-21,40.76094818115234,41.073100311196576,40.57985326034545,40.93728002957469,68998800,45.0,0.1472,0.802,-0.6124,10.0,23.0,11.0,-0.5638837458095569,0.4932470508511244,41.21609115600586
2019-02-22,41.21609115600586,41.223239403756,40.83721948150898,40.88487567848821,75652800,36.0,0.0311,0.5994,-0.7579,4.0,23.0,13.0,1.116615278012545,0.38601992224701576,41.51633071899414
2019-02-25,41.51633071899414,41.907117372895385,41.44961131242088,41.49965268531831,87493600,55.0,0.2114,0.7184,-0.8402,16.0,23.0,17.0,0.7284522975549823,0.4575060604745076,41.54014587402344
2019-02-26,41.54014587402344,41.77128217748678,41.26373492448921,41.39241061710472,68280800,24.0,-0.1194,0.5994,-0.836,6.0,12.0,11.0,0.05736334260966203,0.5075472529975684,41.668827056884766
2019-02-27,41.668827056884766,41.69980521854615,41.15889815564964,41.2732773821219,111341600,46.0,-0.0452,0.8126,-0.7964,14.0,22.0,18.0,0.3097754717847456,0.5409070628965154,41.25897216796875
2019-02-28,41.25897216796875,41.67835534148874,41.20416773449612,41.53776831669921,112861600,39.0,0.0182,0.7351,-0.8126,12.0,11.0,11.0,-0.9836007343247188,0.4741876069926221,41.692657470703125
2019-03-01,41.692657470703125,41.73554695419303,41.19702505785762,41.52824051212283,103544800,49.0,0.1592,0.8091,-0.765,13.0,20.0,8.0,1.05112968148795,0.5385218963354106,41.90234756469727
2019-03-04,41.90234756469727,42.35508684168328,41.45437136174755,41.86422115680062,109744800,33.0,-0.30169999999999997,0.6486,-0.6486,8.0,14.0,15.0,0.5029425004666521,0.9007154799357338,41.82608795166016
2019-03-05,41.82608795166016,41.9380819841972,41.59018493156289,41.92378549254291,78949600,40.0,0.1164,0.8074,-0.6249,8.0,21.0,10.0,-0.18199365302711268,0.34789705263430903,41.58543014526367
2019-03-06,41.58543014526367,41.81656650222476,41.44722463850816,41.621171381521776,83241600,37.0,0.1309,0.9062,-0.6369,8.0,16.0,9.0,-0.5753772781108002,0.36934186371659905,41.10408782958984
2019-03-07,41.10408782958984,41.566360471567705,40.98971225542988,41.43053652305642,99185600,36.0,0.1011,0.784,-0.7096,10.0,13.0,9.0,-1.1574782658071325,0.5766482161378264,41.201786041259766
2019-03-08,41.201786041259766,41.23991244524117,40.38923478158426,40.58462987503848,95997600,28.0,0.0425,0.6808,-0.4404,1.0,19.0,9.0,0.2376849039321005,0.85067766365691,42.62910842895508
2019-03-11,42.62910842895508,42.681531325611424,41.78320110804429,41.816560802649775,128044000,64.0,-0.2561,0.9081,-0.7789,17.0,28.0,29.0,3.4642245514939107,0.8983302175671355,43.10806655883789
2019-03-12,43.10806655883789,43.52744613325643,42.74110624977912,42.89122670675174,129870400,49.0,0.0702,0.7184,-0.7184,9.0,22.0,13.0,1.1235471431006783,0.7863398834773108,43.29868698120117
2019-03-13,43.29868698120117,43.67755854133484,43.11044015144397,43.42735903779865,124130000,45.0,0.0451,0.7096,-0.8519,10.0,19.0,14.0,0.4421920015900138,0.5671183898908723,43.780029296875
2019-03-14,43.780029296875,43.86819707283481,43.50123674636694,43.82053724326323,94318000,49.0,0.1133,0.891,-0.6249,10.0,13.0,7.0,1.111678781120573,0.36696032646786847,44.34952926635742
2019-03-15,44.34952926635742,44.63785523657547,43.78241438212483,44.04691043760487,156171600,50.0,0.1202,0.8591,-0.6705,16.0,18.0,12.0,1.30082135308911,0.8554408544506416,44.80226135253906
2019-03-18,44.80226135253906,44.89042547105156,44.27088419713954,44.273269369596825,104879200,70.0,-0.0441,0.7845,-0.765,16.0,25.0,22.0,1.0208272639436355,0.6195412739120201,44.44722366333008
2019-03-19,44.44722366333008,45.03340534638429,44.30186992001534,44.88090335634377,126585600,41.0,0.0912,0.8519,-0.7351,7.0,14.0,6.0,-0.7924548415430888,0.73153542636895,44.83562469482422
2019-03-20,44.83562469482422,45.15254360309381,44.01830674487972,44.37573359295211,124140800,28.0,0.0733,0.8074,-0.7096,3.0,12.0,4.0,0.8738476770475456,1.1342368582140878,46.486942291259766
2019-03-21,46.486942291259766,46.78241650769127,45.22879987925223,45.27884124565531,204136800,9.0,-0.1843,0.4404,-0.6249,2.0,4.0,5.0,3.683048039757031,1.5536166284390447,45.52427291870117
2019-03-22,45.52427291870117,47.10648249507304,45.45993505954188,46.546512238552936,169630800,36.0,0.1462,0.8126,-0.5719,10.0,17.0,9.0,-2.0708382292108474,1.6465474355311613,44.97383117675781
2019-03-25,44.97383117675781,45.7458708587234,44.4639023409663,45.633876819634864,175381200,70.0,0.132,0.7184,-0.6808,10.0,34.0,19.0,-1.2091170416414054,1.2819685177571003,44.50917053222656
2019-03-26,44.50917053222656,45.96032623886354,43.98256370057389,45.66961879021226,199202000,42.0,0.0584,0.7269,-0.8402,14.0,16.0,11.0,-1.0331800346406461,1.977762538289646,44.90949630737305
2019-03-27,44.90949630737305,45.216881824139065,44.45199033761694,44.97621570071659,119393600,32.0,0.0737,0.8074,-0.7269,10.0,12.0,9.0,0.8994231309177758,0.7648914865221244,44.96907424926758
2019-03-28,44.96907424926758,45.16923245954408,44.68551496674179,45.02387869438107,83121600,39.0,0.0951,0.7351,-0.7351,12.0,12.0,9.0,0.13266223581480663,0.4837174928022847,45.26215362548828
2019-03-29,45.26215362548828,45.2931317832796,44.92617150707696,45.233560640409536,94256000,34.0,0.1682,0.8455,-0.8074,13.0,15.0,8.0,0.6517354006358556,0.36696027620264005,45.56954956054688
2019-04-01,45.56954956054688,45.67439173346239,44.88805543895594,45.66486194899173,111448000,62.0,0.01469999999999999,0.6908,-0.7096,10.0,25.0,12.0,0.6791456226366899,0.7863362945064551,46.23197555541992
2019-04-02,46.23197555541992,46.33682135310815,45.52427005695858,45.5337998404147,91062800,69.0,0.0235,0.8074,-0.8126,14.0,30.0,21.0,1.4536592993812603,0.8125512961495716,46.54890441894531
2019-04-03,46.54890441894531,46.822930291979866,46.02467531863321,46.0485052362601,93087200,42.0,0.0721,0.765,-0.3182,6.0,14.0,9.0,0.6855187556185527,0.7982549733466584,46.62991714477539
2019-04-04,46.62991714477539,46.79194893860823,46.02229064603285,46.41545880854789,76457200,99.0,0.0053,0.7842,-0.7845,12.0,55.0,33.0,0.17403787874565868,0.7696582925753788,46.94206619262695
2019-04-05,46.94206619262695,46.96589610699699,46.68709992541847,46.81100893546065,74106400,58.0,0.0407,0.9062,-0.9287,17.0,21.0,18.0,0.6694179766230546,0.27879618157852093,47.68073654174805
2019-04-08,47.68073654174805,47.71171105862545,46.784784370030366,46.803847568996,103526800,77.0,0.007400000000000004,0.836,-0.7003,20.0,26.0,19.0,1.5735786875889834,0.9269266885950813,47.53777313232422
2019-04-09,47.53777313232422,48.33602791999754,47.47343527844449,47.73316823079818,143072800,45.0,0.0657,0.75,-0.7003,5.0,26.0,12.0,-0.2998347336741647,0.86259264155305,47.80466079711914
2019-04-10,47.80466079711914,47.833257424849805,47.223245724372106,47.34238803810109,86781200,37.0,-0.0233,0.7906,-0.5994,9.0,20.0,16.0,0.5614223115837147,0.610011700477699,47.40671920776367
2019-04-11,47.40671920776367,47.89520335222447,47.28519537386603,47.85946211752939,83603200,31.0,0.0622,0.8519,-0.802,7.0,13.0,9.0,-0.8324326179079411,0.6100079783584391,47.38765335083008
2019-04-12,47.38765335083008,47.69027578606465,46.75381913013985,47.46628769869107,111042800,42.0,-0.0084,0.5267,-0.5994,5.0,18.0,12.0,-0.040217625796956646,0.9364566559248004,47.47343826293945
2019-04-15,47.47343826293945,47.62117718246721,47.18273076972158,47.31855473245824,70146400,76.0,0.156,0.8316,-0.6808,12.0,27.0,13.0,0.18102798101073958,0.4384464127456269,47.47821044921875
2019-04-16,47.47821044921875,47.98337267920693,47.31379347996625,47.528251819139626,102785600,34.0,0.1392,0.6908,-0.5423,6.0,9.0,3.0,0.010052329163245943,0.6695791992406797,48.40274810791016
2019-04-17,48.40274810791016,48.462319253167394,47.325700783597725,47.54730369870625,115627200,22.0,0.0313,0.6597,-0.7889,5.0,8.0,6.0,1.9472883454195733,1.1366184695696688,48.576698303222656
2019-04-18,48.576698303222656,48.64579923684503,48.25739781446443,48.40036639173176,96783200,30.0,0.0638,0.7269,-0.6705,5.0,18.0,11.0,0.3593808246686425,0.3884014223805963,48.73634719848633
2019-04-22,48.73634719848633,48.83404475360525,48.214503361460345,48.33126412020742,77758000,81.0,0.525,0.8176,-0.8807,21.0,34.0,19.0,0.3286532449511492,0.6195413921449031,49.43928527832031
2019-04-23,49.43928527832031,49.50362313511346,48.58622601734535,48.71251655805477,93292000,42.0,0.1111,0.8126,-0.7906,8.0,19.0,8.0,1.4423282011086336,0.917397117768104,49.3630256652832
2019-04-24,49.3630256652832,49.677559364124285,49.33681422071865,49.41068184560052,70162400,51.0,0.133,0.8591,-0.765,14.0,26.0,11.0,-0.15424902000059637,0.3407451434056341,48.91505432128906
2019-04-25,48.91505432128906,49.50599901366292,48.87692791895943,49.28439611749792,74172800,51.0,0.1112,0.7845,-0.8176,8.0,32.0,12.0,-0.9075038208389175,0.629071094703491,48.68155288696289
2019-04-26,48.68155288696289,48.84835140848778,48.16209047885956,48.82452149001205,74596400,41.0,0.0811,0.8986,-0.7096,12.0,18.0,11.0,-0.4773610855923094,0.6862609296282187,48.75541305541992
2019-04-29,48.75541305541992,49.079480262865886,48.576699602106366,48.70537168868094,88818800,45.0,0.3571,0.7964,-0.765,10.0,25.0,12.0,0.15172106080620917,0.5027806607595195,47.81657028198242
2019-04-30,47.81657028198242,48.46708622241454,47.44484688744978,48.38607033097731,186139600,43.0,0.1025,0.8091,-0.7096,12.0,20.0,12.0,-1.9256175152701949,1.022239334964759,50.16367721557617
2019-05-01,50.16367721557617,51.30505889994742,49.8562880319381,50.01117521030859,259309200,26.0,-0.0062,0.8271,-0.7906,7.0,7.0,8.0,4.908563955449874,1.4487708680093192,49.83722305297852
2019-05-02,49.83722305297852,50.671219159962654,49.59417537681596,50.00164001010491,127985200,35.0,0.0972,0.765,-0.7579,10.0,18.0,12.0,-0.6507779746582898,1.0770437831466921,50.45675659179688
2019-05-03,50.45675659179688,50.47820133000278,50.09456303527242,50.251831720650216,83569600,33.0,-0.0288,0.8316,-0.7717,8.0,11.0,9.0,1.2431140839443966,0.3836382947303605,49.67757034301758
2019-05-06,49.67757034301758,49.76335294092036,48.490914101974354,48.6791573284068,129772400,72.0,0.1539,0.6124,-0.8126,13.0,39.0,22.0,-1.5442654292725178,1.2724388389460088,48.33841323852539
2019-05-07,48.33841323852539,49.42499041337888,47.854695800035216,49.05803373574075,155054800,64.0,0.0113,0.6908,-0.8316,15.0,28.0,17.0,-2.695697666462893,1.5702946133436626,48.347938537597656
2019-05-08,48.347938537597656,48.92935347903369,48.07391273228292,48.10965396395561,105358000,48.0,-0.0663,0.6908,-0.7717,9.0,23.0,21.0,0.019705444250450732,0.855440746750773,47.82848358154297
2019-05-09,47.82848358154297,48.05723475366527,46.86104872008744,47.75223076687932,139634400,54.0,0.0877,0.8442,-0.875,15.0,26.0,17.0,-1.0744097303150513,1.1961860335778312,47.165897369384766
2019-05-10,47.165897369384766,47.56536833430933,46.11101823277178,47.22330722271242,164834800,44.0,-0.0559,0.8074,-0.7717,11.0,17.0,15.0,-1.3853381134874554,1.4543501015375568,44.42463302612305
2019-05-13,44.42463302612305,45.32403198718554,43.73812387778256,44.90064671970861,229722400,88.0,-0.43000000000000005,0.802,-0.8316,33.0,31.0,38.0,-5.811962659786185,1.585908109402979,45.127891540527344
2019-05-14,45.127891540527344,45.37666024246978,44.35048432829495,44.58968654744338,146118800,60.0,-0.2427,0.6369,-0.872,23.0,29.0,39.0,1.5830373072316828,1.0261759141748357,45.66849136352539
2019-05-15,45.66849136352539,45.867029661329525,44.49640184388846,44.55620240407272,106178800,38.0,0.0735,0.743,-0.6908,11.0,20.0,11.0,1.1979283865113821,1.3706278174410684,45.46755599975586
2019-05-16,45.46755599975586,46.03924912918253,45.17094394873877,45.42689206250881,132125600,42.0,0.0837,0.7269,-0.8126,15.0,13.0,10.0,-0.43998686571462553,0.8683051804437625,45.20922088623047
2019-05-17,45.20922088623047,45.66370365738736,44.67340658397215,44.7140705245547,131516400,47.0,0.0043,0.8986,-0.8074,14.0,20.0,16.0,-0.5681746200010829,0.9902970734152063,43.795536041259766
2019-05-20,43.795536041259766,44.09693319133087,43.123378349333606,43.89839489959819,154449200,74.0,0.2622,0.9246,-0.8316,30.0,24.0,18.0,-3.126983427845964,0.973554841997263,44.635135650634766
2019-05-21,44.635135650634766,44.97001729820006,44.18064924329761,44.30503541950881,113459200,34.0,0.1153,0.7717,-0.765,12.0,12.0,7.0,1.9170894690820006,0.7893680549024538,43.72138595581055
2019-05-22,43.72138595581055,44.422250430132046,43.66637046156018,44.17108734343066,118994400,45.0,0.1004,0.7506,-0.891,9.0,18.0,5.0,-2.047153394976242,0.7558799685718682,42.97507858276367
2019-05-23,42.97507858276367,43.18557408801563,42.53255294513371,43.00856675291308,146118800,42.0,0.1611,0.7579,-0.765,21.0,12.0,11.0,-1.7069618373973139,0.6530211428819186,42.81002426147461
2019-05-24,42.81002426147461,43.56829490792796,42.726302019305706,43.104241988346736,94858800,48.0,0.2023,0.872,-0.7906,22.0,16.0,12.0,-0.3840698533481235,0.8419928886222507,42.63301849365234
2019-05-28,42.63301849365234,43.19753598272842,42.55647566713429,42.79806863981353,111792800,116.0,0.3468,0.8625,-0.8126,32.0,60.0,31.0,-0.413468039030207,0.6410603155941246,42.4296875
2019-05-29,42.4296875,42.900916127061286,42.09958729527348,42.20005178150852,113924800,54.0,-0.0941,0.7184,-0.7897,10.0,29.0,24.0,-0.4769331397039389,0.8013288317878065,42.64975738525391
2019-05-30,42.64975738525391,42.87221370220988,42.259856591093225,42.56603514665155,84873600,50.0,-0.0498,0.7003,-0.8519,19.0,23.0,23.0,0.5186695877831049,0.6123571111166584,41.87713623046875
2019-05-31,41.87713623046875,42.575606305283934,41.8579996140433,42.15460804379681,108174400,35.0,0.0526,0.7717,-0.7783,10.0,18.0,12.0,-1.8115487687446863,0.7176066912406327,41.45374298095703
2019-06-03,41.45374298095703,42.55885600339575,40.72896058962567,42.00390878409617,161584400,97.0,-0.21949999999999997,0.891,-0.8934,38.0,44.0,34.0,-1.011036779548613,1.8298954137700818,42.97028350830078
2019-06-04,42.97028350830078,43.01573251076257,41.74556939956014,41.96563498785348,123872000,70.0,0.0601,0.7783,-0.7906,17.0,34.0,22.0,3.658392266388133,1.2701631112024288,43.66395950317383
2019-06-05,43.66395950317383,44.250007699321216,43.32907794817692,44.08017256432873,119093600,30.0,0.1197,0.8225,-0.5994,12.0,13.0,8.0,1.6143156112503831,0.9209297511442927,44.30503845214844
2019-06-06,44.30503845214844,44.36483901115955,43.57068583552247,43.79314581301077,90105200,105.0,-0.1032,0.836,-0.8705,26.0,48.0,48.0,1.4682107538323663,0.794153175637085,45.48429489135742
2019-06-07,45.48429489135742,45.90768378892111,44.43659178289126,44.61359906723207,122737600,58.0,0.0168,0.75,-0.7351,19.0,23.0,21.0,2.6616756928958374,1.4710920060298491,46.065574645996094
2019-06-10,46.065574645996094,46.73294738855598,45.8359388555826,45.88138787190985,104883600,69.0,-0.044199999999999996,0.872,-0.8519,25.0,22.0,22.0,1.2779790387585477,0.8970085329733806,46.59897994995117
2019-06-11,46.59897994995117,46.88363115164734,46.30954733221378,46.61094078992602,107731600,29.0,0.01,0.8658,-0.9136,9.0,10.0,8.0,1.1579260826640736,0.5740838194335609,46.45068740844727
2019-06-12,46.45068740844727,46.87646713884036,46.259324870645045,46.393277552125554,73012800,28.0,-0.0161,0.7269,-0.6249,7.0,11.0,9.0,-0.3182313039108764,0.617142268195316,46.44111633300781
2019-06-13,46.44111633300781,47.07261014000274,46.30955801275047,46.57267830320191,86698400,45.0,0.035,0.6037,-0.7579,7.0,22.0,12.0,-0.020604809042545913,0.7630521272522657,46.10384368896485
2019-06-14,46.10384368896485,46.30716341463391,45.52018960598685,45.819192423091415,75046000,76.0,-0.021,0.8455,-0.8225,14.0,34.0,26.0,-0.7262371593838024,0.7869738086470619,46.37892150878906
2019-06-17,46.37892150878906,46.63486965392285,45.967493369838486,46.14210998057583,58676400,47.0,-0.41370000000000007,0.7351,-0.8548,13.0,21.0,20.0,0.5966483438560877,0.6673762840843622,47.469688415527344
2019-06-18,47.469688415527344,47.90981970395543,46.69467541849895,46.89560444365913,106204000,53.0,0.0701,0.7351,-0.765,9.0,24.0,12.0,2.351859144744406,1.215144285456475,47.3309440612793
2019-06-19,47.3309440612793,47.811742879326864,47.1969913965281,47.76389951339883,84496800,65.0,-0.0205,0.8176,-0.836,12.0,30.0,23.0,-0.2922798924516745,0.6147514827987663,47.71128845214844
2019-06-20,47.71128845214844,47.9863696146197,47.36922729322639,47.928959753349226,86056000,46.0,0.0419,0.8126,-0.6249,9.0,18.0,9.0,0.8035850507792652,0.6171423213933096,47.548622131347656
2019-06-21,47.548622131347656,48.04377253215675,47.39792354850374,47.55340719824624,191202400,39.0,-0.0003,0.6369,-0.5994,10.0,18.0,13.0,-0.34093885551618186,0.6458489836530106,47.50077819824219
2019-06-24,47.50077819824219,47.87871815109603,47.40270441017317,47.49120806529403,72881600,113.0,-0.15109999999999998,0.8316,-0.7579,18.0,52.0,41.0,-0.10062107157028377,0.4760137409228591,46.78076934814453
2019-06-25,46.78076934814453,47.663422274579474,46.713789383736064,47.46488403884307,84281200,36.0,0.1265,0.7269,-0.5677,7.0,21.0,9.0,-1.51578327220816,0.9496328908434108,47.792606353759766
2019-06-26,47.792606353759766,48.07725759186515,47.20656161939147,47.30702611814578,104270000,61.0,0.0932,0.7184,-0.8176,13.0,30.0,16.0,2.162933657813748,0.8706959724736762,47.77825164794922
2019-06-27,47.77825164794922,48.21599213856582,47.737587709468265,47.90980994600214,83598800,42.0,0.0776,0.8,-0.8126,6.0,19.0,9.0,-0.030035411135131973,0.47840442909755154,47.34290313720703
2019-06-28,47.34290313720703,47.720843084338505,47.13479837293914,47.52469551117032,124442400,53.0,-0.0413,0.8126,-0.7906,12.0,23.0,19.0,-0.9111855200353958,0.5860447113993672,48.21120834350586
2019-07-01,48.21120834350586,48.91446345681218,47.99592415477376,48.59871477331292,109012000,78.0,-0.2767,0.743,-0.8316,23.0,34.0,35.0,1.8340768072087732,0.9185393020384183,48.49345779418945
2019-07-02,48.49345779418945,48.58914085785711,48.16575196972495,48.17771280892537,67740800,46.0,0.0664,0.8271,-0.7003,11.0,19.0,12.0,0.5854436351658387,0.423388888132159,48.89532470703125
2019-07-03,48.89532470703125,48.90250048134883,48.48389661312159,48.62502504128212,45448000,65.0,0.1019,0.8228,-0.6249,15.0,27.0,14.0,0.8287033573628699,0.41860386822724394,48.852272033691406
2019-07-05,48.852272033691406,49.05559539591994,48.53413261923109,48.64177654625591,69062000,148.0,0.1966,0.8176,-0.8176,31.0,62.0,34.0,-0.08805069523069031,0.5214627766888498,47.84522247314453
2019-07-08,47.84522247314453,48.17531900929946,47.46010680601736,48.03419059493213,101354400,75.0,0.21509999999999999,0.8316,-0.7506,12.0,33.0,17.0,-2.061418064347864,0.7152122032820998,48.13706588745117
2019-07-09,48.13706588745117,48.201647872072776,47.555802476298,47.64909121513284,82312000,52.0,0.0132,0.7555,-0.7783,7.0,29.0,19.0,0.6099739936844317,0.6458453957747778,48.613059997558594
2019-07-10,48.613059997558594,48.73266109242535,48.21359277869593,48.28296345768267,71588400,55.0,0.035,0.8256,-0.836,9.0,27.0,16.0,0.9888307509650529,0.5190683137294201,48.259037017822266
2019-07-11,48.259037017822266,48.89053059042238,48.249470537148426,48.63219181300387,80767200,40.0,0.0293,0.8519,-0.7506,7.0,23.0,14.0,-0.7282466476171368,0.6410600532739537,48.62980651855469
2019-07-12,48.62980651855469,48.79724732350111,48.36668264654188,48.42648319473245,70380800,74.0,0.0483,0.7574,-0.9413,19.0,33.0,22.0,0.7682903009347042,0.4305646769592286,49.08668518066406
2019-07-15,49.08668518066406,49.244555859075206,48.797248912027776,48.81877623409258,67789600,57.0,0.2206,0.7964,-0.8126,13.0,30.0,15.0,0.9395033515814166,0.44730694704743,48.9168586730957
