date,news_count,avg_sentiment,max_sentiment,min_sentiment,high_impact_count,medium_impact_count,negative_count
2017-07-21,47,0.2081,0.8316,-0.5423,12,17,4
2017-07-22,15,0.1333,0.6486,-0.4215,2,8,3
2017-07-23,17,0.1465,0.4588,-0.5859,1,11,1
2017-07-24,50,0.1399,0.8126,-0.8239,15,19,10
2017-07-25,44,0.117,0.7717,-0.6486,9,17,9
2017-07-26,38,0.1041,0.8567,-0.5994,8,21,11
2017-07-27,63,0.1854,0.8074,-0.5574,13,27,9
2017-07-28,61,0.1112,0.9254,-0.8126,11,21,7
2017-07-29,20,0.0407,0.7096,-0.7003,6,4,5
2017-07-30,20,0.0277,0.743,-0.4939,3,7,5
2017-07-31,43,0.165,0.8481,-0.7556,11,24,11
2017-08-01,62,0.0594,0.7906,-0.6597,6,32,16
2017-08-02,161,-0.0024,0.875,-0.7184,23,101,66
2017-08-03,82,0.0263,0.7351,-0.6808,16,45,27
2017-08-04,58,0.0324,0.765,-0.8402,7,26,14
2017-08-05,17,0.1029,0.6705,-0.3597,3,8,4
2017-08-06,14,0.1073,0.5423,-0.2732,1,7,3
2017-08-07,71,0.0819,0.7717,-0.6293,16,19,11
2017-08-08,81,0.1059,0.7351,-0.508,10,44,20
2017-08-09,40,0.0465,0.7096,-0.8176,11,19,11
2017-08-10,72,0.0198,0.743,-0.7579,11,33,22
2017-08-11,109,0.0518,0.6808,-0.8519,23,48,28
2017-08-12,26,-0.15,0.4767,-0.7096,3,14,13
2017-08-13,15,-0.0331,0.6369,-0.899,6,9,7
2017-08-14,53,-0.0465,0.7269,-0.7351,6,17,13
2017-08-15,38,-0.1405,0.6705,-0.6808,8,16,19
2017-08-16,69,0.0521,0.7603,-0.7506,8,35,20
2017-08-17,59,0.1033,0.8316,-0.8979,9,29,12
2017-08-18,65,-0.0381,0.7783,-0.7269,10,34,28
2017-08-19,24,0.0176,0.6369,-0.5849,2,10,6
2017-08-20,20,-0.0393,0.4767,-0.6808,2,11,7
2017-08-21,67,0.0287,0.7964,-0.8225,9,31,17
2017-08-22,64,0.0208,0.6808,-0.8316,10,26,15
2017-08-23,66,0.1631,0.8658,-0.8126,19,27,10
2017-08-24,57,0.0526,0.8316,-0.5267,8,15,9
2017-08-25,19,0.1565,0.7845,-0.2732,3,6,1
2017-08-26,4,0.1323,0.7783,-0.743,2,1,1
2017-08-27,14,0.1204,0.7184,-0.4215,2,4,2
2017-08-28,56,0.106,0.6908,-0.7003,9,22,8
2017-08-29,58,-0.0681,0.7351,-0.6486,8,28,22
2017-08-30,58,0.0486,0.7351,-0.5994,6,18,10
2017-08-31,68,0.0428,0.7184,-0.6124,10,33,18
2017-09-01,51,0.0902,0.8074,-0.5719,5,17,6
2017-09-02,9,0.1325,0.8316,-0.3818,2,3,2
2017-09-03,5,-0.0405,0.4754,-0.3818,0,3,2
2017-09-04,48,-0.1048,0.5574,-0.6597,7,23,20
2017-09-05,60,-0.0134,0.7964,-0.8481,17,22,21
2017-09-06,75,0.0032,0.7269,-0.6124,11,30,20
2017-09-07,62,0.0419,0.8591,-0.8402,17,13,11
2017-09-08,54,0.0584,0.7783,-0.5719,6,16,7
2017-09-09,25,-0.1031,0.3182,-0.7964,4,11,9
2017-09-10,29,0.0962,0.6597,-0.296,3,10,5
2017-09-11,65,0.0686,0.7003,-0.6908,16,28,17
2017-09-12,60,0.1043,0.802,-0.6808,11,27,10
2017-09-13,59,0.0914,0.7003,-0.5994,8,24,10
2017-09-14,73,0.0324,0.7269,-0.6124,6,36,19
2017-09-15,70,-0.0195,0.743,-0.7184,7,33,20
2017-09-16,13,0.0943,0.6369,-0.3818,2,4,2
2017-09-17,23,-0.0282,0.6814,-0.7351,2,9,7
2017-09-18,36,0.1395,0.8271,-0.6249,7,15,6
2017-09-19,36,0.1172,0.7269,-0.6908,6,19,6
2017-09-20,64,0.0259,0.6597,-0.7003,10,25,12
2017-09-21,63,0.1021,0.8074,-0.8126,11,21,8
2017-09-22,81,0.0342,0.8176,-0.7003,12,45,27
2017-09-23,13,-0.055,0.3818,-0.7845,1,6,4
2017-09-24,5,-0.0887,0.3182,-0.4215,0,3,2
2017-09-25,45,0.0391,0.7579,-0.7003,9,24,15
2017-09-26,70,0.062,0.7906,-0.743,14,32,20
2017-09-27,66,0.0203,0.8271,-0.8779,8,36,21
2017-09-28,58,0.0561,0.7184,-0.5994,11,21,13
2017-09-29,58,0.0526,0.796,-0.7964,13,23,17
2017-09-30,18,0.0433,0.7845,-0.5106,2,10,6
2017-10-01,17,0.1009,0.7579,-0.6486,3,7,3
2017-10-02,36,0.1018,0.6908,-0.4939,2,15,3
2017-10-03,49,0.0767,0.6808,-0.743,10,20,12
2017-10-04,85,0.0579,0.891,-0.6597,15,30,17
2017-10-05,64,-0.0031,0.743,-0.7351,12,33,26
2017-10-06,57,0.1177,0.7964,-0.765,13,23,12
2017-10-07,10,0.0831,0.5859,-0.2732,1,6,3
2017-10-08,11,0.0688,0.4588,-0.5423,1,5,2
2017-10-09,46,0.1039,0.8591,-0.765,11,21,11
2017-10-10,66,0.0389,0.6369,-0.765,13,34,19
2017-10-11,64,0.0683,0.8422,-0.6908,8,31,16
2017-10-12,80,0.0833,0.8885,-0.7845,14,18,7
2017-10-13,40,0.0847,0.7717,-0.872,9,18,9
2017-10-14,8,0.0097,0.4019,-0.5267,1,4,2
2017-10-15,12,0.0889,0.7003,-0.4215,2,6,3
2017-10-16,57,0.148,0.7184,-0.8316,15,19,6
2017-10-17,73,0.0386,0.743,-0.8126,18,30,20
2017-10-18,44,0.0224,0.743,-0.8689,10,18,12
2017-10-19,34,0.0429,0.8172,-0.7269,6,20,14
2017-10-20,30,0.0577,0.6597,-0.6124,7,13,8
2017-10-21,10,-0.0438,0.765,-0.8658,2,5,4
2017-10-22,22,0.0269,0.7351,-0.4939,1,8,5
2017-10-23,19,0.0191,0.5859,-0.5859,2,8,5
2017-10-24,34,0.1396,0.7269,-0.6908,7,15,4
2017-10-25,82,0.2228,0.9217,-0.6369,23,32,11
2017-10-26,65,0.0827,0.7269,-0.743,10,30,13
2017-10-27,60,0.1733,0.8807,-0.6369,11,33,12
2017-10-28,15,0.1368,0.6597,-0.6956,5,6,4
2017-10-29,13,-0.2188,0.4019,-0.6808,5,3,6
2017-10-30,64,0.1143,0.802,-0.7096,12,31,14
2017-10-31,60,0.0358,0.8225,-0.6808,10,30,19
2017-11-01,63,0.2289,0.7845,-0.4019,13,27,6
2017-11-02,49,0.1961,0.8658,-0.296,9,20,5
2017-11-03,44,0.0081,0.886,-0.6908,9,11,10
2017-11-04,15,-0.0513,0.3182,-0.3818,0,8,5
2017-11-05,21,-0.0574,0.7717,-0.8934,5,7,7
2017-11-06,72,0.1202,0.8555,-0.8126,27,28,19
2017-11-07,28,0.146,0.743,-0.7964,9,10,6
2017-11-08,60,-0.0123,0.6249,-0.8519,13,25,16
2017-11-09,52,0.1195,0.7783,-0.7003,11,24,11
2017-11-10,53,-0.0192,0.7783,-0.8074,13,24,19
2017-11-11,18,0.1012,0.7269,-0.5994,5,6,4
2017-11-12,7,0.0482,0.4404,-0.1027,0,2,1
2017-11-13,27,-0.0509,0.4767,-0.7351,4,13,9
2017-11-14,53,0.1141,0.8271,-0.5423,10,27,15
2017-11-15,70,0.0654,0.6908,-0.765,12,32,15
2017-11-16,59,0.1683,0.7783,-0.6249,4,41,10
2017-11-17,74,-0.0272,0.7672,-0.8402,6,45,24
2017-11-18,21,-0.0467,0.6705,-0.8126,5,10,7
2017-11-19,17,0.0151,0.7845,-0.6249,6,5,6
2017-11-20,65,0.0819,0.8074,-0.8126,10,30,12
2017-11-21,64,0.1008,0.8934,-0.5719,14,28,15
2017-11-22,60,0.1691,0.7964,-0.5267,11,28,9
2017-11-23,41,0.0767,0.7351,-0.5859,5,18,7
2017-11-24,55,0.1114,0.8074,-0.4767,10,28,15
2017-11-25,3,0.3823,0.5413,0.1779,1,2,0
2017-11-26,16,0.0653,0.6486,-0.4404,1,7,3
2017-11-27,46,0.0639,0.6705,-0.7506,7,23,11
2017-11-28,54,0.0542,0.5994,-0.7003,7,30,15
2017-11-29,65,0.1128,0.9217,-0.5423,6,33,8
2017-11-30,68,0.0322,0.7717,-0.8313,10,34,20
2017-12-01,2,0.0,0.0,0.0,0,0,0
2017-12-02,1,0.0,0.0,0.0,0,0,0
2017-12-03,23,0.0876,0.6369,-0.8074,2,13,5
2017-12-04,59,0.1139,0.6705,-0.5719,8,37,15
2017-12-05,63,0.0283,0.891,-0.8591,8,28,18
2017-12-06,105,0.0425,0.7783,-0.6908,11,37,22
2017-12-07,54,0.1159,0.7096,-0.6249,11,22,11
2017-12-08,56,0.2297,0.7324,-0.4019,12,32,9
2017-12-09,14,0.2137,0.7096,-0.3182,3,6,1
2017-12-10,17,0.1345,0.7184,-0.3818,2,8,2
2017-12-11,67,0.0758,0.8176,-0.6369,5,23,7
2017-12-12,42,0.0661,0.8979,-0.5903,4,13,4
2017-12-13,69,0.0172,0.8176,-0.802,13,32,19
2017-12-14,65,0.1735,0.8225,-0.6705,8,28,7
2017-12-15,46,0.1887,0.7845,-0.7096,16,19,9
2017-12-16,7,-0.0227,0.34,-0.6249,1,2,1
2017-12-17,10,0.0781,0.7964,-0.438,1,4,2
2017-12-18,47,0.0627,0.7579,-0.9062,7,19,7
2017-12-19,47,0.1201,0.8271,-0.719,11,17,9
2017-12-20,52,0.0783,0.7003,-0.3818,3,28,10
2017-12-21,48,0.1027,0.7964,-0.6249,13,17,9
2017-12-22,57,0.1232,0.802,-0.8807,13,28,11
2017-12-23,17,0.0285,0.6908,-0.6808,5,9,6
2017-12-24,15,-0.0503,0.2716,-0.8074,1,4,3
2017-12-25,26,-0.0441,0.6808,-0.6249,4,11,8
2017-12-26,60,0.0996,0.8271,-0.8402,9,25,8
2017-12-27,37,0.0831,0.876,-0.765,13,14,10
2017-12-28,62,0.0659,0.7783,-0.743,15,29,15
2017-12-29,56,0.1132,0.8442,-0.7351,16,14,8
2017-12-30,19,0.0492,0.8374,-0.5859,2,6,3
2017-12-31,14,-0.063,0.4588,-0.6808,2,5,4
2018-01-01,25,0.0733,0.6369,-0.6249,5,13,6
2018-01-02,44,0.1005,0.7351,-0.5972,7,18,8
2018-01-03,51,0.0714,0.7269,-0.4588,5,25,13
2018-01-04,67,0.1016,0.743,-0.8126,13,35,16
2018-01-05,58,0.0585,0.8316,-0.7783,14,20,14
2018-01-06,15,0.002,0.6124,-0.6705,3,6,4
2018-01-07,16,0.0264,0.5859,-0.4019,2,6,4
2018-01-08,55,0.1605,0.8494,-0.8225,11,27,9
2018-01-09,56,0.1684,0.7865,-0.7579,18,17,7
2018-01-10,65,0.1419,0.87,-0.5719,10,30,10
2018-01-11,43,0.1356,0.8225,-0.6249,8,19,7
2018-01-12,83,0.0954,0.8591,-0.743,19,29,14
2018-01-13,21,-0.0095,0.4939,-0.6249,3,10,6
2018-01-14,13,0.2066,0.6808,0.0,4,2,0
2018-01-15,91,0.0501,0.8176,-0.7964,10,46,24
2018-01-16,56,0.1274,0.8689,-0.7096,9,30,13
2018-01-17,70,0.0346,0.7184,-0.8555,11,34,18
2018-01-18,70,0.1692,0.8402,-0.4019,12,27,7
2018-01-19,53,0.079,0.7845,-0.7351,11,22,12
2018-01-20,10,0.0548,0.4767,-0.5859,2,4,2
2018-01-21,11,-0.1276,0.4019,-0.5267,1,6,5
2018-01-22,39,0.1668,0.7096,-0.4019,5,14,3
2018-01-23,68,0.1775,0.8271,-0.5994,8,38,10
2018-01-24,61,0.1109,0.7184,-0.8625,16,25,11
2018-01-25,63,0.0284,0.6705,-0.8271,6,37,19
2018-01-26,21,0.0486,0.6369,-0.5859,3,8,4
2018-01-27,8,0.143,0.6249,-0.3612,1,3,1
2018-01-28,9,0.052,0.34,0.0,0,2,0
2018-01-29,67,0.1504,0.765,-0.7845,12,40,15
2018-01-30,67,0.0701,0.765,-0.8689,9,27,13
2018-01-31,33,0.1669,0.8402,-0.5267,7,14,5
2018-02-01,111,0.1049,0.802,-0.765,27,41,25
2018-02-02,77,0.1256,0.7717,-0.7845,13,47,19
2018-02-03,13,-0.1497,0.4019,-0.7717,4,4,5
2018-02-04,25,0.0711,0.5859,-0.4364,4,8,5
2018-02-05,26,-0.0228,0.6808,-0.6808,5,14,9
2018-02-06,71,0.0359,0.7783,-0.7425,15,38,23
2018-02-07,112,0.019,0.743,-0.8225,18,40,28
2018-02-08,66,0.1567,0.8225,-0.6369,16,31,13
2018-02-09,62,0.0206,0.7506,-0.6597,16,28,20
2018-02-10,41,-0.0265,0.4404,-0.7579,5,10,7
2018-02-11,23,-0.0148,0.4939,-0.5423,2,10,6
2018-02-12,77,0.1172,0.7964,-0.743,18,29,12
2018-02-13,42,0.0739,0.7684,-0.5994,9,18,10
2018-02-14,59,0.0796,0.6808,-0.9325,10,27,13
2018-02-15,65,-0.0527,0.5994,-0.7645,19,31,23
2018-02-16,58,0.0131,0.7269,-0.8225,12,22,14
2018-02-17,14,-0.1989,0.25,-0.5859,3,6,7
2018-02-18,22,-0.0113,0.5994,-0.7579,5,7,5
2018-02-19,47,-0.0015,0.6834,-0.7964,10,24,16
2018-02-20,56,-0.0945,0.7579,-0.8126,13,28,22
2018-02-21,54,0.0845,0.7783,-0.836,8,28,13
2018-02-22,48,0.0419,0.7096,-0.7184,9,27,15
2018-02-23,67,0.1182,0.8779,-0.7845,16,32,15
2018-02-24,23,-0.0968,0.6808,-0.7964,6,7,8
2018-02-25,16,-0.2053,0.4404,-0.7184,5,5,8
2018-02-26,70,0.082,0.7717,-0.8225,16,29,14
2018-02-27,43,0.0432,0.743,-0.8074,8,15,9
2018-02-28,59,-0.0122,0.7603,-0.8225,16,17,17
2018-03-01,83,0.0885,0.8074,-0.7717,18,45,26
2018-03-02,28,-0.0511,0.7184,-0.8779,9,9,10
2018-03-03,20,-0.2968,0.4588,-0.9169,8,7,11
2018-03-04,15,-0.0508,0.5994,-0.7723,4,7,5
2018-03-05,70,-0.067,0.6597,-0.8074,13,36,26
2018-03-06,63,-0.0095,0.7927,-0.8591,17,27,18
2018-03-07,80,-0.0621,0.7184,-0.8779,20,35,29
2018-03-08,59,0.0557,0.8074,-0.8555,21,20,16
2018-03-09,64,0.1163,0.8494,-0.7717,13,32,17
2018-03-10,15,-0.2118,0.6249,-0.8402,6,6,9
2018-03-11,18,-0.1511,0.6597,-0.8402,4,8,9
2018-03-12,58,0.194,0.8316,-0.6908,16,27,10
2018-03-13,58,0.0088,0.7506,-0.8658,14,29,21
2018-03-14,86,-0.0143,0.7935,-0.9287,18,40,28
2018-03-15,70,0.0716,0.7269,-0.7717,8,34,13
2018-03-16,61,0.0243,0.7885,-0.7717,10,30,19
2018-03-17,13,0.0789,0.4404,-0.4404,0,6,1
2018-03-18,12,-0.2024,0.3182,-0.5719,3,5,7
2018-03-19,55,-0.0027,0.8519,-0.8834,10,23,18
2018-03-20,43,0.0182,0.7964,-0.8221,9,17,12
2018-03-21,59,0.0851,0.7506,-0.8316,10,24,11
2018-03-22,76,-0.0025,0.8074,-0.8316,15,36,25
2018-03-23,84,-0.2945,0.7783,-0.8732,42,25,51
2018-03-24,23,-0.1592,0.765,-0.9201,14,6,13
2018-03-25,28,-0.0574,0.7964,-0.8316,18,8,14
2018-03-26,88,-0.0355,0.7096,-0.9042,25,35,31
2018-03-27,66,0.0036,0.802,-0.8591,23,20,19
2018-03-28,61,0.0421,0.8176,-0.8807,12,26,16
2018-03-29,48,0.0449,0.5859,-0.7096,6,22,11
2018-03-30,21,-0.1879,0.4404,-0.93,6,9,10
2018-03-31,7,0.0622,0.6222,-0.6369,3,3,2
2018-04-01,18,-0.0196,0.7096,-0.8519,4,6,6
2018-04-02,69,-0.0287,0.9081,-0.8481,13,26,23
2018-04-03,76,0.0286,0.7269,-0.875,22,33,20
2018-04-04,47,-0.0011,0.743,-0.8625,22,13,18
2018-04-05,124,-0.006,0.7579,-0.872,34,54,44
2018-04-06,88,-0.0519,0.8657,-0.8555,23,36,33
2018-04-07,16,-0.0866,0.6705,-0.9217,4,7,6
2018-04-08,16,0.0131,0.5106,-0.5994,2,3,2
2018-04-09,66,0.1092,0.836,-0.8805,15,35,15
2018-04-10,65,-0.0009,0.9136,-0.9371,25,23,23
2018-04-11,79,-0.0027,0.6808,-0.8779,19,41,27
2018-04-12,76,-0.0069,0.8591,-0.8591,22,28,23
2018-04-13,74,0.0983,0.836,-0.8316,20,29,18
2018-04-14,24,0.064,0.7964,-0.9106,8,7,5
2018-04-15,18,0.0459,0.6369,-0.5106,2,5,3
2018-04-16,31,0.0574,0.6369,-0.6249,7,21,13
2018-04-17,49,0.0302,0.7184,-0.8591,11,18,13
2018-04-18,79,0.069,0.9186,-0.8934,22,38,25
2018-04-19,74,0.0152,0.7783,-0.8316,20,36,24
2018-04-20,55,0.0406,0.7717,-0.7906,10,22,13
2018-04-21,16,-0.0227,0.6369,-0.4939,2,12,8
2018-04-22,22,0.1299,0.765,-0.5994,4,9,2
2018-04-23,60,0.0443,0.7906,-0.8555,11,30,14
2018-04-24,51,0.1064,0.7505,-0.836,15,20,12
2018-04-25,34,0.2137,0.765,-0.3182,7,18,5
2018-04-26,56,0.1149,0.8402,-0.9217,22,17,13
2018-04-27,50,0.0636,0.8442,-0.8431,11,25,14
2018-04-28,12,-0.0192,0.7003,-0.8126,5,5,5
2018-04-29,13,0.1317,0.6996,-0.5719,3,3,1
2018-04-30,43,0.2476,0.7865,-0.765,13,15,3
2018-05-01,25,0.1155,0.9081,-0.8225,12,7,7
2018-05-02,51,0.1206,0.7579,-0.6486,10,23,9
2018-05-03,53,0.0729,0.7717,-0.8402,11,29,15
2018-05-04,46,0.117,0.7269,-0.7579,7,22,8
2018-05-05,13,0.018,0.5994,-0.5563,4,6,5
2018-05-06,13,0.0641,0.63,-0.5859,3,3,2
2018-05-07,51,0.163,0.802,-0.8885,13,18,7
2018-05-08,56,0.0372,0.7845,-0.7351,15,26,18
2018-05-09,46,0.0715,0.8176,-0.5719,7,15,8
2018-05-10,57,0.0587,0.8294,-0.8481,20,19,15
2018-05-11,48,0.11,0.75,-0.6124,8,22,9
2018-05-12,12,0.1045,0.743,-0.3182,2,7,5
2018-05-13,21,0.0738,0.4588,-0.2263,0,7,1
2018-05-14,76,0.0814,0.8121,-0.6597,18,26,15
2018-05-15,47,-0.0082,0.659,-0.8126,9,21,15
2018-05-16,44,-0.054,0.6808,-0.8074,4,30,20
2018-05-17,55,-0.0594,0.6597,-0.836,19,19,22
2018-05-18,65,-0.101,0.6908,-0.9042,20,28,25
2018-05-19,13,-0.1404,0.4404,-0.8126,4,6,6
2018-05-20,21,-0.1289,0.7096,-0.8824,8,2,7
2018-05-21,51,-0.1628,0.6124,-0.8225,18,16,23
2018-05-22,64,0.0638,0.765,-0.7184,13,34,19
2018-05-23,57,0.1194,0.7184,-0.5267,6,33,11
2018-05-24,69,0.0598,0.7579,-0.7506,9,37,16
2018-05-25,47,0.0706,0.7579,-0.7906,9,25,15
2018-05-26,14,-0.0307,0.5106,-0.6249,3,6,5
2018-05-27,19,0.0844,0.7184,-0.8316,5,3,2
2018-05-28,47,0.0947,0.7269,-0.8402,15,19,9
2018-05-29,58,-0.0635,0.5994,-0.8779,9,28,21
2018-05-30,77,-0.0851,0.8271,-0.872,16,35,31
2018-05-31,49,0.0983,0.8399,-0.7003,13,14,10
2018-06-01,67,0.0131,0.802,-0.8225,19,27,20
2018-06-02,20,-0.0385,0.7964,-0.4767,2,11,9
2018-06-03,25,0.0476,0.7003,-0.7906,4,8,5
2018-06-04,66,0.0891,0.8176,-0.9349,10,22,8
2018-06-05,51,0.0641,0.802,-0.8519,6,22,9
2018-06-06,121,0.1042,0.7717,-0.7003,22,37,16
2018-06-07,68,0.1261,0.8591,-0.7845,18,28,14
2018-06-08,52,0.041,0.7579,-0.8779,14,25,17
2018-06-09,15,0.0204,0.5106,-0.5719,2,5,3
2018-06-10,15,-0.0715,0.6486,-0.6249,5,6,6
2018-06-11,71,0.0784,0.8402,-0.8074,14,33,18
2018-06-12,74,0.0976,0.7506,-0.765,17,28,15
2018-06-13,71,0.1515,0.7579,-0.7717,18,28,10
2018-06-14,70,0.0202,0.7269,-0.7906,15,33,21
2018-06-15,62,0.0169,0.8056,-0.6901,17,27,22
2018-06-16,23,-0.0391,0.8172,-0.886,7,12,10
2018-06-17,18,-0.103,0.5093,-0.886,6,7,6
2018-06-18,77,0.0297,0.8834,-0.872,20,34,26
2018-06-19,74,-0.1039,0.6908,-0.8402,23,20,25
2018-06-20,78,-0.0303,0.9466,-0.7717,24,27,27
2018-06-21,62,0.0282,0.6369,-0.836,10,27,15
2018-06-22,81,-0.0274,0.8316,-0.9118,19,40,31
2018-06-23,20,-0.0337,0.5719,-0.6476,4,5,5
2018-06-24,10,0.1213,0.8316,0.0,1,1,0
2018-06-25,32,-0.0007,0.7351,-0.9167,9,8,8
2018-06-26,54,-0.0331,0.6908,-0.872,15,24,19
2018-06-27,78,-0.0521,0.7351,-0.8126,21,36,29
2018-06-28,88,-0.0973,0.872,-0.8519,18,38,36
2018-06-29,78,-0.0037,0.7184,-0.8402,22,36,27
2018-06-30,13,-0.217,0.5719,-0.5994,5,3,7
2018-07-01,15,0.0814,0.7119,-0.886,5,5,4
2018-07-02,59,0.0042,0.7003,-0.8126,10,25,15
2018-07-03,78,0.1107,0.8271,-0.8979,23,33,19
2018-07-04,86,0.0681,0.875,-0.743,24,30,21
2018-07-05,60,0.0513,0.8074,-0.8591,17,17,12
2018-07-06,76,-0.0772,0.9175,-0.8885,32,26,31
2018-07-07,22,-0.0075,0.8986,-0.8316,9,8,8
